Measure Mode: process_time_time
Thread ID: 53499760661280
Fiber ID: 53499815771480
Total: 0.021020
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.03      0.001     0.000     0.000     0.001        2   ActionDispatch::Session::CookieStore#unpacked_cookie_data
  0.03      0.000     0.000     0.000     0.000        1   Sprockets::Rails::HelperAssetResolvers::Manifest#initialize
  0.03      0.000     0.000     0.000     0.000        2   Rack::Utils#unescape
  0.03      0.000     0.000     0.000     0.000        1   Analytical::Modules::Console#event
  0.03      0.000     0.000     0.000     0.000        2   Mime::Type#to_s
  0.03      0.000     0.000     0.000     0.000        1   <Class::ActionController::Metal>#action
  0.03      0.000     0.000     0.000     0.000        2   <Class::ActiveSupport::Cache::Strategy::LocalCache::LocalCacheRegistry>#set_cache_for
  0.03      0.000     0.000     0.000     0.000        2   ActionView::Base#assign
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Response::Buffer#each
  0.03      0.000     0.000     0.000     0.000        1   ActionView::Helpers::RenderingHelper#_layout_for
  0.03      0.000     0.000     0.000     0.000        2   ActionDispatch::Integration::Session#_mock_session
  0.03      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::Accessors#initialize_details
  0.03      0.000     0.000     0.000     0.000        1   ActiveSupport::TestCase#_teardown_callbacks
  0.03      0.000     0.000     0.000     0.000        2   ActionDispatch::Session::SessionObject#loaded_session?
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::URL#raw_host_with_port
  0.03      0.000     0.000     0.000     0.000        2   ActionView::ViewPaths::ClassMethods#_prefixes
  0.03      0.000     0.000     0.000     0.000        8   Array#sort!
  0.03      0.000     0.000     0.000     0.000        3   String#initialize_copy
  0.03      0.013     0.000     0.000     0.013        2  *ActionController::Streaming#_render_template
  0.03      0.000     0.000     0.000     0.000        1   I18n::Base#default_locale
  0.03      0.000     0.000     0.000     0.000        2   SQLite3::Statement#get_metadata
  0.03      0.017     0.000     0.000     0.017        1   ActionDispatch::Callbacks#call
  0.03      0.000     0.000     0.000     0.000        3   ActionView::Template#compile!
  0.03      0.018     0.000     0.000     0.018        1   ActiveSupport::TaggedLogging::Formatter#tagged
  0.03      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#retrieve_template_keys
  0.03      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#xml_http_request?
  0.03      0.000     0.000     0.000     0.000        1   ActionView::Helpers::CsrfHelper#csrf_meta_tags
  0.03      0.000     0.000     0.000     0.000        2   Sprockets::Mime#extname_map
  0.03      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#non_xhr_javascript_response?
  0.03      0.018     0.000     0.000     0.018        1   Rack::Sendfile#call
  0.03      0.000     0.000     0.000     0.000        1   ActiveRecord::TestFixtures#enlist_fixture_connections
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#GET
  0.03      0.000     0.000     0.000     0.000        2   MonitorMixin#new_cond
  0.03      0.016     0.000     0.000     0.016        1   ActionController::RackDelegation#dispatch
  0.03      0.000     0.000     0.000     0.000        1   URI::Parser#unescape
  0.03      0.017     0.000     0.000     0.017        1   Rack::Head#call
  0.03      0.000     0.000     0.000     0.000        3   Kernel#initialize_clone
  0.03      0.000     0.000     0.000     0.000        1   Base64#strict_decode64
  0.03      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#default_formats
  0.03      0.017     0.000     0.000     0.017        1   ActionDispatch::RemoteIp#call
  0.03      0.000     0.000     0.000     0.000        2   Kernel#lambda
  0.03      0.000     0.000     0.000     0.000        2   ActionView::LookupContext::ViewPaths#find_all
  0.03      0.000     0.000     0.000     0.000        6   Fixnum#fdiv
  0.03      0.000     0.000     0.000     0.000        3   ActionDispatch::Integration::Runner#integration_session
  0.03      0.018     0.000     0.000     0.018        1   Rack::MethodOverride#call
  0.03      0.000     0.000     0.000     0.000        1   ActiveSupport::TestCase#use_instantiated_fixtures
  0.03      0.013     0.000     0.000     0.013        1   ActionController::Instrumentation#cleanup_view_runtime
  0.03      0.000     0.000     0.000     0.000        2   ActionView::OutputFlow#initialize
  0.03      0.000     0.000     0.000     0.000        1   Gem::Version#version
  0.03      0.000     0.000     0.000     0.000        2   Rack::Test::Session#last_response
  0.03      0.016     0.000     0.000     0.016        1   ActionDispatch::Routing::RouteSet::Dispatcher#dispatch
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#parameter_filter
  0.03      0.000     0.000     0.000     0.000       10   Hash#clear
  0.03      0.000     0.000     0.000     0.000        2   Rack::Test::Session#last_request
  0.03      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#normalize_controller!
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern::MatchData#captures
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActiveSupport::LogSubscriber>#flush_all!
  0.02      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#finish
  0.02      0.000     0.000     0.000     0.000        2   <Class::ActionController::Base>#default_static_extension
  0.02      0.000     0.000     0.000     0.000        3   Symbol#length
  0.02      0.000     0.000     0.000     0.000        3   URI::Generic#set_query
  0.02      0.000     0.000     0.000     0.000        1   Array#pack
  0.02      0.000     0.000     0.000     0.000        4   <Class::ActionView::Base>#digest_assets
  0.02      0.000     0.000     0.000     0.000        6   Fixnum#-
  0.02      0.000     0.000     0.000     0.000        6   Module#const_defined?
  0.02      0.017     0.000     0.000     0.017        1   ActiveRecord::ConnectionAdapters::ConnectionManagement#call
  0.02      0.000     0.000     0.000     0.000        3   URI::Generic#set_registry
  0.02      0.000     0.000     0.000     0.000        5  *Rack::BodyProxy#close
  0.02      0.000     0.000     0.000     0.000        2   ActionView::ViewPaths#_prefixes
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::Session#default_env
  0.02      0.000     0.000     0.000     0.000        3   URI::Generic#set_opaque
  0.02      0.000     0.000     0.000     0.000        2   ActionView::Rendering#rendered_format
  0.02      0.000     0.000     0.000     0.000        2   <Class::ActionDispatch::Request::Session>#find
  0.02      0.015     0.000     0.000     0.015        1   ActionController::ParamsWrapper#process_action
  0.02      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#initialize
  0.02      0.000     0.000     0.000     0.000        2   IPAddr#ipv4_mapped?
  0.02      0.000     0.000     0.000     0.000        2   <Class::Mime::Type>#lookup_by_extension
  0.02      0.013     0.000     0.000     0.013        2  *ActionController::Renderers#render_to_body
  0.02      0.000     0.000     0.000     0.000        2   #<Class:0x006150c87103e8>#allow_forgery_protection
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Cache::Response#handle_conditional_get!
  0.02      0.000     0.000     0.000     0.000        3   <Class::ActiveSupport::Callbacks::Filters::Environment>#new
  0.02      0.000     0.000     0.000     0.000        1   ActionController::Parameters#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Base#check_precompiled_asset
  0.02      0.000     0.000     0.000     0.000        2   Fixnum#divmod
  0.02      0.000     0.000     0.000     0.000        5   String#bytesize
  0.02      0.000     0.000     0.000     0.000        2   Rack::MockSession#cookie_jar
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#compiled_filter
  0.02      0.000     0.000     0.000     0.000        2   <Module::ActiveSupport::Notifications::Fanout::Subscribers>#new
  0.02      0.020     0.000     0.000     0.019        1   Rack::Test::Session#request
  0.02      0.000     0.000     0.000     0.000        2   ActionController::Base#_protected_ivars
  0.02      0.000     0.000     0.000     0.000        3   IPAddr#to_i
  0.02      0.000     0.000     0.000     0.000        1   Analytical::Api#body_prepend_javascript
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::GTG::TransitionTable#move
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActionController::Base>#hidden_actions
  0.02      0.000     0.000     0.000     0.000        2   ActionController::RackDelegation#content_type
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#form_data?
  0.02      0.000     0.000     0.000     0.000        2   StringIO#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActionController::HideActions#method_for_action
  0.02      0.000     0.000     0.000     0.000        2   Enumerable#find_all
  0.02      0.000     0.000     0.000     0.000        1   ApplicationController#_layout
  0.02      0.000     0.000     0.000     0.000        3   URI::Generic#split_userinfo
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::RemoteIp::GetIp#initialize
  0.02      0.000     0.000     0.000     0.000        2   SQLite3::Database#execute
  0.02      0.000     0.000     0.000     0.000        1   Rack::Request#trusted_proxy?
  0.02      0.000     0.000     0.000     0.000        3   Kernel#===
  0.02      0.000     0.000     0.000     0.000        2   Hash#extractable_options?
  0.02      0.000     0.000     0.000     0.000        2   Rack::MockSession#last_request
  0.02      0.000     0.000     0.000     0.000        5   Kernel#eql?
  0.02      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionHandler#connection_pool_list
  0.02      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::Accessors#default_variants
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Context#_layout_for
  0.02      0.000     0.000     0.000     0.000        1   Hash#stringify_keys!
  0.02      0.000     0.000     0.000     0.000        1   IPAddr#<=>
  0.02      0.000     0.000     0.000     0.000        3   Rails::Rack::Logger#logger
  0.02      0.001     0.000     0.000     0.001        1   Rack::Session::Abstract::Persisted#session_exists?
  0.02      0.000     0.000     0.000     0.000        2   #<Class:0x006150c87103e8>#default_static_extension
  0.02      0.000     0.000     0.000     0.000        1   <Module::Rack::Multipart>#parse_multipart
  0.02      0.000     0.000     0.000     0.000        1   Analytical::Modules::Clicky#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActionController::RackDelegation#set_response!
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::UrlFor::ClassMethods#action_methods
  0.02      0.000     0.000     0.000     0.000        1   ActionView::LookupContext#with_layout_format
  0.02      0.013     0.000     0.000     0.013        1   ActionView::Renderer#render_template
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#filtered_path
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session#initialize
  0.02      0.002     0.000     0.000     0.002        1   AbstractController::Rendering#render_to_string
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::CookieStore#set_session
  0.02      0.000     0.000     0.000     0.000        3   String#freeze
  0.02      0.017     0.000     0.000     0.017        1   ActionDispatch::DebugExceptions#call
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::TestFixtures#teardown_fixtures
  0.02      0.000     0.000     0.000     0.000        2   ActionView::Rendering#view_context_class
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::FileHandler#ext
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Response::RackBody#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#filter
  0.02      0.000     0.000     0.000     0.000        2   ActiveSupport::Cache::Strategy::LocalCache::LocalCacheRegistry#set_cache_for
  0.02      0.013     0.000     0.000     0.013        2  *ActionView::Renderer#render
  0.02      0.000     0.000     0.000     0.000        3   ActionDispatch::Integration::Session#https?
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::CookieStore#set_cookie
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Integration::Runner#copy_session_variables!
  0.02      0.000     0.000     0.000     0.000        2   <Class::ActionController::Base>#_renderers
  0.02      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::Persisted#commit_session?
  0.02      0.000     0.000     0.000     0.000        2   ActionController::Rendering#_normalize_text
  0.02      0.000     0.000     0.000     0.000        5   Fixnum#&
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::SerializedCookieJars#digest
  0.02      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#verify_authenticity_token
  0.02      0.001     0.000     0.000     0.001        1   ActionDispatch::Http::FilterParameters#filtered_parameters
  0.02      0.000     0.000     0.000     0.000        2   Hash#symbolize_keys!
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging::Formatter#push_tags
  0.02      0.000     0.000     0.000     0.000        2   ActiveSupport::Notifications::Fanout#subscribe
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::RemoteIp::GetIp#to_s
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::SignedCookieJar#[]
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#clear_query_cache
  0.02      0.000     0.000     0.000     0.000        1   ActionView::ViewPaths#formats=
  0.02      0.000     0.000     0.000     0.000        1   Rack::ETag#digest_body
  0.02      0.000     0.000     0.000     0.000        1   ActionController::Base#_process_action_callbacks
  0.02      0.000     0.000     0.000     0.000        3   URI::Generic#set_fragment
  0.02      0.000     0.000     0.000     0.000        1   ActionController::ParamsWrapper#_wrapper_formats
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::Dependencies::ClassCache#get
  0.02      0.000     0.000     0.000     0.000        2   Rails::Engine#routes
  0.02      0.000     0.000     0.000     0.000        1   Rack::Request#parse_multipart
  0.02      0.000     0.000     0.000     0.000        3   URI::Generic#set_path
  0.02      0.000     0.000     0.000     0.000        1   Rack::Request#user_agent
  0.02      0.000     0.000     0.000     0.000        1   Rack::Utils::HeaderHash#include?
  0.02      0.000     0.000     0.000     0.000        1   Rack::Request#fullpath
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::SessionObject#prepare_session
  0.02      0.017     0.000     0.000     0.017        1   ActionDispatch::ParamsParser#call
  0.02      0.000     0.000     0.000     0.000        3   BasicObject#equal?
  0.02      0.000     0.000     0.000     0.000        3   URI::Generic#set_host
  0.02      0.000     0.000     0.000     0.000        2   ActiveSupport::TestCase#use_transactional_fixtures
  0.02      0.000     0.000     0.000     0.000        3   ActionView::LogSubscriber#rails_root
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::CookieJar#for
  0.02      0.001     0.000     0.000     0.001        1   ActionView::Renderer#render_partial
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::StringInquirer#method_missing
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging#clear_tags!
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Base#action_method?
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#accept
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::ChainedCookieJars#signed
  0.02      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation::ClassMethods#log_process_action
  0.02      0.000     0.000     0.000     0.000        3   ActiveSupport::JSON::Encoding::JSONGemEncoder::EscapedString#to_s
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#get?
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Base#precompiled_asset_checker
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::Cache::Store#initialize
  0.02      0.000     0.000     0.000     0.000        1   Fixnum#*
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Base#assets_manifest
  0.02      0.000     0.000     0.000     0.000        3   JSON::Ext::Generator::State#initialize_copy
  0.02      0.000     0.000     0.000     0.000        2   Analytical::Api#now
  0.02      0.000     0.000     0.000     0.000        2   <Module::Sprockets::Rails::HelperAssetResolvers>#[]
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::HashWithIndifferentAccess#set_defaults
  0.02      0.000     0.000     0.000     0.000        1   Rack::Request#path_info=
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging::Formatter#clear_tags!
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#filter_routes
  0.02      0.000     0.000     0.000     0.000        1   <Class::Rack::Multipart::Parser>#create
  0.02      0.000     0.000     0.000     0.000        3   Symbol#slice
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#fullpath
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#abort
  0.02      0.000     0.000     0.000     0.000        3   Hash#default=
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::CookieJar#hash_for
  0.02      0.000     0.000     0.000     0.000        2   StringScanner#scan
  0.02      0.017     0.000     0.000     0.017        1   ActionDispatch::ShowExceptions#call
  0.02      0.000     0.000     0.000     0.000        2   Thread::ConditionVariable#initialize
  0.02      0.000     0.000     0.000     0.000        8   ActiveSupport::Callbacks::Filters::Environment#value
  0.02      0.000     0.000     0.000     0.000        1   Rack::ETag#skip_caching?
  0.02      0.000     0.000     0.000     0.000        1   ActionView::TemplateRenderer#find_layout
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#prepare_params!
  0.02      0.000     0.000     0.000     0.000        1   Analytical::Modules::Clicky#track
  0.02      0.000     0.000     0.000     0.000        2   <Class::ActionView::Base>#debug_assets
  0.02      0.000     0.000     0.000     0.000        2   ActionView::AbstractRenderer#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::SerializedCookieJars#serialize
  0.02      0.000     0.000     0.000     0.000        2   <Class::ActiveRecord::ExplainRegistry>#collect?
  0.02      0.000     0.000     0.000     0.000        1   Analytical::Modules::Google#track
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Response>#default_charset
  0.02      0.000     0.000     0.000     0.000        1   ActionView::PathSet#to_ary
  0.02      0.000     0.000     0.000     0.000        2  *ActionView::TemplateRenderer#resolve_layout
  0.02      0.020     0.000     0.000     0.020        1   BrowsingTest#test_homepage
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#controller
  0.02      0.000     0.000     0.000     0.000        6   ActiveSupport::Callbacks::Filters::Environment#halted
  0.02      0.000     0.000     0.000     0.000        2   I18n::Config#default_locale
  0.02      0.000     0.000     0.000     0.000        1   ActionController::ImplicitRender#method_for_action
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter::CompiledFilter#initialize
  0.02      0.001     0.000     0.000     0.001        1   Rack::Session::Abstract::Persisted#current_session_id
  0.02      0.013     0.000     0.000     0.013        1   <Module::Benchmark>#ms
  0.02      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#find_template
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::Integration::Session#host
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::ParamsParser#parse_formatted_parameters
  0.02      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#find_template
  0.02      0.000     0.000     0.000     0.000        5   Fixnum#==
  0.02      0.000     0.000     0.000     0.000        1   <Module::Marshal>#load_with_autoloading
  0.02      0.013     0.000     0.000     0.013        2  *ActionView::Rendering#render_to_body
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Base#_find_action_name
  0.02      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::Accessors#default_handlers
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::MessageVerifier#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Integration::Session#build_full_uri
  0.02      0.000     0.000     0.000     0.000        3   Array#concat
  0.02      0.000     0.000     0.000     0.000        1   Rack::ConditionalGet#fresh?
  0.02      0.000     0.000     0.000     0.000        3   <Class::Proc>#new
  0.02      0.000     0.000     0.000     0.000        1   Rack::Utils::HeaderHash#each
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Response::RackBody#each
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Route#matches?
  0.02      0.000     0.000     0.000     0.000        2   Kernel#clone
  0.02      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::Accessors#default_formats
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session#has_key?
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::Cache::Strategy::LocalCache::LocalStore#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#verify_same_origin_request
  0.02      0.000     0.000     0.000     0.000        3   Array#uniq
  0.02      0.000     0.000     0.000     0.000        1   Digest::Base#finish
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::RequestId#internal_request_id
  0.02      0.000     0.000     0.000     0.000        3   String#as_json
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Callbacks>#_call_callbacks
  0.02      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::ViewPaths#view_paths=
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request::Session>#set
  0.02      0.000     0.000     0.000     0.000        6   ActiveSupport::Callbacks::CallbackChain#empty?
  0.02      0.000     0.000     0.000     0.000        1   Hash#except
  0.02      0.000     0.000     0.000     0.000        2   Array#|
  0.02      0.000     0.000     0.000     0.000        1   <Class::ApplicationController>#analytical_options
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session#to_hash
  0.02      0.000     0.000     0.000     0.000        1   URI::Generic#userinfo
  0.02      0.000     0.000     0.000     0.000        2   <Class::ActiveSupport::LogSubscriber>#logger
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActionController::Base>#_view_paths
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#[]
  0.02      0.000     0.000     0.000     0.000        1   ActionController::HideActions::ClassMethods#visible_action?
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionHandling#connection_id=
  0.02      0.000     0.000     0.000     0.000        1   ActionController::Metal#performed?
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActiveRecord::RuntimeRegistry>#connection_id=
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#to_a
  0.02      0.000     0.000     0.000     0.000        1   <Module::ActionView::Template::Handlers>#extensions
  0.02      0.000     0.000     0.000     0.000        2   ActiveSupport::Logger#info?
  0.02      0.001     0.000     0.000     0.001        1   ActionDispatch::Session::CookieStore#extract_session_id
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Base#resolve_assets_with
  0.02      0.000     0.000     0.000     0.000        2   Symbol#[]
  0.02      0.001     0.000     0.000     0.001        1   ActionDispatch::Session::CookieStore#get_cookie
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::MessageVerifier#encode
  0.02      0.000     0.000     0.000     0.000        1   URI::Generic#path_query
  0.02      0.000     0.000     0.000     0.000        2   AbstractController::Rendering#_normalize_options
  0.02      0.000     0.000     0.000     0.000        2   AbstractController::Rendering#_process_options
  0.02      0.000     0.000     0.000     0.000        2   ThreadSafe::NonConcurrentCacheBackend#each_pair
  0.02      0.000     0.000     0.000     0.000        1   ActionView::OutputFlow#set
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Cache::Response#last_modified?
  0.02      0.000     0.000     0.000     0.000        2   Mutex#initialize
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request>#ignore_accept_header
  0.02      0.000     0.000     0.000     0.000        1   Rack::Utils::HeaderHash#merge
  0.02      0.000     0.000     0.000     0.000        1   Analytical::CommandStore#initialize
  0.02      0.014     0.000     0.000     0.014        1   ActionController::Rescue#process_action
  0.02      0.000     0.000     0.000     0.000        1   Digest::Instance#hexdigest
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::URL#host
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_process_format
  0.02      0.000     0.000     0.000     0.000        1   I18n::Config#locale
  0.02      0.000     0.000     0.000     0.000        1   ActionView::I18nProxy#initialize
  0.02      0.000     0.000     0.000     0.000        2   Thread::ConditionVariable#broadcast
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::Cookie#path
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::CookieStore#load_session
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#partitioned_routes
  0.02      0.000     0.000     0.000     0.000        1   Rack::ETag#etag_body?
  0.02      0.000     0.000     0.000     0.000        2   <Class::Regexp>#escape
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::RequestId#external_request_id
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session::Options#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::Transaction#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActionController::TemplateAssertions#reset_template_assertion
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#write
  0.02      0.000     0.000     0.000     0.000        1   Range#end
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::CookieStore#persistent_session_id!
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::Callbacks::Filters::Environment#halted=
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#format
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#ast
  0.02      0.017     0.000     0.000     0.017        1   Rack::Session::Abstract::Persisted#call
  0.02      0.000     0.000     0.000     0.000        1   ActionController::RackDelegation#content_type=
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::Dependencies#constantize
  0.02      0.017     0.000     0.000     0.017        1   ActionDispatch::Journey::Router#serve
  0.01      0.000     0.000     0.000     0.000        1   Analytical::Api#process_command
  0.01      0.000     0.000     0.000     0.000        1   Rack::MockResponse#body
  0.01      0.000     0.000     0.000     0.000        1   StringIO#read
  0.01      0.014     0.000     0.000     0.014        1   ActionController::Base#_run_process_action_callbacks
  0.01      0.000     0.000     0.000     0.000        1   StringIO#rewind
  0.01      0.000     0.000     0.000     0.000        4   ThreadSafe::NonConcurrentCacheBackend#clear
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::MiddlewareStack#each
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::CookieJar#handle_options
  0.01      0.000     0.000     0.000     0.000        1   ActionView::PathSet#initialize
  0.01      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#find_partial
  0.01      0.000     0.000     0.000     0.000        2   Analytical::Api::ImmediateDelegateHelper#initialize
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::FileHandler#valid_path?
  0.01      0.000     0.000     0.000     0.000        1   Comparable#>=
  0.01      0.000     0.000     0.000     0.000        1   Base64#strict_encode64
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::LegacyKeyGenerator#generate_key
  0.01      0.013     0.000     0.000     0.013        1   AbstractController::Base#process_action
  0.01      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionHandler#owner_to_pool
  0.01      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#verified_request?
  0.01      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#collection_from_options
  0.01      0.000     0.000     0.000     0.000        1   Rack::Test::Session#headers_for_env
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#merge_default_action!
  0.01      0.000     0.000     0.000     0.000        2   MatchData#captures
  0.01      0.000     0.000     0.000     0.000        1   PageController#index
  0.01      0.000     0.000     0.000     0.000        1   StringIO#set_encoding
  0.01      0.000     0.000     0.000     0.000        1   Rack::Test::CookieJar#merge
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#use_accept_header
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::RealTransaction#initialize
  0.01      0.000     0.000     0.000     0.000        1   <Class::PageController>#_wrapper_options
  0.01      0.000     0.000     0.000     0.000        1   Enumerable#flat_map
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern::MatchData#initialize
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::HashWithIndifferentAccess#merge
  0.01      0.000     0.000     0.000     0.000        1   ActionController::Metal#to_a
