Measure Mode: memory
Thread ID: 53499760661280
Fiber ID: 53499815771480
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000       11   String#to_i
   NaN      0.000     0.000     0.000     0.000       41   Kernel#kind_of?
   NaN      0.000     0.000     0.000     0.000        4   URI::Generic#set_port
   NaN      0.000     0.000     0.000     0.000        3   URI::Generic#set_host
   NaN      0.000     0.000     0.000     0.000        3   URI::Generic#split_userinfo
   NaN      0.000     0.000     0.000     0.000        3   URI::Generic#set_userinfo
   NaN      0.000     0.000     0.000     0.000       26   String#downcase
   NaN      0.000     0.000     0.000     0.000        3   URI::Generic#set_scheme
   NaN      0.000     0.000     0.000     0.000        3   URI::Generic#initialize
   NaN      0.000     0.000     0.000     0.000        3   URI::HTTP#initialize
   NaN      0.000     0.000     0.000     0.000       58   Hash#include?
   NaN      0.000     0.000     0.000     0.000        9   String#upcase
   NaN      0.000     0.000     0.000     0.000        6   <Module::URI>#scheme_list
   NaN      0.000     0.000     0.000     0.000        3   MatchData#[]
   NaN      0.000     0.000     0.000     0.000       34   Regexp#===
   NaN      0.000     0.000     0.000     0.000      211   String#===
   NaN      0.000     0.000     0.000     0.000        3   URI::Parser#split
   NaN      0.000     0.000     0.000     0.000        3   URI::Parser#parse
   NaN      0.000     0.000     0.000     0.000        3   <Module::URI>#parse
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Session#env_for
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Session#request
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Integration::Session#build_full_uri
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Session#initialize
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Integration::Session#_mock_session
   NaN      0.000     0.000     0.000     0.000       30  *Hash#each
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Headers#merge!
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Headers#initialize
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Integration::Session#https?
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Integration::Session#host
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Integration::Session#process
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Integration::RequestHelpers#get
   NaN      0.000     0.000     0.000     0.000       43   Kernel#instance_variable_get
   NaN      0.000     0.000     0.000     0.000        1   ActionController::TemplateAssertions#reset_template_assertion
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Integration::Runner#integration_session
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Integration::Runner#get
   NaN      0.000     0.000     0.000     0.000        1   BrowsingTest#test_homepage
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance::Metrics::Base#profile
   NaN      0.000     0.000     0.000     0.000        1   Minitest::Test::LifecycleHooks#after_setup
   NaN      0.000     0.000     0.000     0.000        1   Minitest::Test::LifecycleHooks#setup
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::Callbacks::Filters::Environment#value=
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::Callbacks::Filters::Environment#halted
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::Callbacks::Filters::Environment#run_block
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::Callbacks::Filters::End#call
   NaN      0.000     0.000     0.000     0.000        2   Rails::Engine#routes
   NaN      0.000     0.000     0.000     0.000        1   <Module::Rails>#application
   NaN      0.000     0.000     0.000     0.000        1   BasicObject#instance_exec
   NaN      0.000     0.000     0.000     0.000       10   Hash#clear
   NaN      0.000     0.000     0.000     0.000        4   ThreadSafe::NonConcurrentCacheBackend#clear
   NaN      0.000     0.000     0.000     0.000        4   ThreadSafe::MriCacheBackend#clear
   NaN      0.000     0.000     0.000     0.000       11   Mutex_m#mu_synchronize
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::Notifications::Fanout::Subscribers::Evented#initialize
   NaN      0.000     0.000     0.000     0.000        2   <Module::ActiveSupport::Notifications::Fanout::Subscribers>#new
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::Notifications::Fanout#subscribe
   NaN      0.000     0.000     0.000     0.000        8   BasicObject#initialize
   NaN      0.000     0.000     0.000     0.000        3   <Class::Proc>#new
   NaN      0.000     0.000     0.000     0.000        2   <Module::ActiveSupport::Notifications>#subscribe
   NaN      0.000     0.000     0.000     0.000       10   Kernel#instance_variable_set
   NaN      0.000     0.000     0.000     0.000       67   Hash#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionController::TemplateAssertions#setup_subscriptions
   NaN      0.000     0.000     0.000     0.000        8   ActiveSupport::Callbacks::Filters::Environment#value
   NaN      0.000     0.000     0.000     0.000        5   ActiveSupport::Callbacks::Filters::Environment#target
   NaN      0.000     0.000     0.000     0.000       28  *Proc#call
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::Callbacks::CallbackSequence#call
   NaN      0.000     0.000     0.000     0.000        3   Struct#initialize
   NaN      0.000     0.000     0.000     0.000        3   <Class::ActiveSupport::Callbacks::Filters::Environment>#new
   NaN      0.000     0.000     0.000     0.000        3   ActiveSupport::Callbacks::CallbackChain#compile
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::IntegrationTest>#_setup_callbacks
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::TestCase#_setup_callbacks
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::TestCase#_run_setup_callbacks
   NaN      0.000     0.000     0.000     0.000        4  *ActiveSupport::Callbacks#run_callbacks
   NaN      0.000     0.000     0.000     0.000        1   Minitest::Test::LifecycleHooks#before_setup
   NaN      0.000     0.000     0.000     0.000        8   IO#write
   NaN      0.000     0.000     0.000     0.000        8   Logger::LogDevice#write
   NaN      0.000     0.000     0.000     0.000      106   Module#===
   NaN      0.000     0.000     0.000     0.000        8   ActiveSupport::Logger::SimpleFormatter#call
   NaN      0.000     0.000     0.000     0.000       24   NilClass#to_s
   NaN      0.000     0.000     0.000     0.000       24   Enumerable#any?
   NaN      0.000     0.000     0.000     0.000       11   ActiveSupport::TaggedLogging::Formatter#current_tags
   NaN      0.000     0.000     0.000     0.000        8   ActiveSupport::TaggedLogging::Formatter#tags_text
   NaN      0.000     0.000     0.000     0.000        8   ActiveSupport::TaggedLogging::Formatter#call
   NaN      0.000     0.000     0.000     0.000        8   Logger#format_message
   NaN      0.000     0.000     0.000     0.000        8   Logger#format_severity
   NaN      0.000     0.000     0.000     0.000       29   NilClass#nil?
   NaN      0.000     0.000     0.000     0.000        8   Logger#add
   NaN      0.000     0.000     0.000     0.000        8   ActiveSupport::Logger#add
   NaN      0.000     0.000     0.000     0.000        8   Logger#info
   NaN      0.000     0.000     0.000     0.000        1   String#*
   NaN      0.000     0.000     0.000     0.000        1   Module#to_s
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::Logger#info?
   NaN      0.000     0.000     0.000     0.000        5   ActiveSupport::Testing::TaggedLogging#tagged_logger
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::TaggedLogging#before_setup
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::SetupAndTeardown#before_setup
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActiveSupport::TestCase>#use_instantiated_fixtures
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::TestCase#use_instantiated_fixtures
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ExplainRegistry#collect?
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActiveRecord::ExplainRegistry>#collect?
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ExplainSubscriber#finish
   NaN      0.000     0.000     0.000     0.000       12   BasicObject#__id__
   NaN      0.000     0.000     0.000     0.000       12   ActiveSupport::LoggerThreadSafeLevel#local_log_id
   NaN      0.000     0.000     0.000     0.000       12   ActiveSupport::LoggerThreadSafeLevel#local_level
   NaN      0.000     0.000     0.000     0.000       12   ActiveSupport::LoggerThreadSafeLevel#level
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::Logger#debug?
   NaN      0.000     0.000     0.000     0.000        6   <Class::ActiveRecord::RuntimeRegistry>#sql_runtime=
   NaN      0.000     0.000     0.000     0.000        6   <Class::ActiveRecord::LogSubscriber>#runtime=
   NaN      0.000     0.000     0.000     0.000        6   Fixnum#fdiv
   NaN      0.000     0.000     0.000     0.000        6   Numeric#quo
   NaN      0.000     0.000     0.000     0.000        6   Fixnum#-
   NaN      0.000     0.000     0.000     0.000        6   Time#minus_without_duration
   NaN      0.000     0.000     0.000     0.000        6   <Class::ActiveSupport::Duration>#===
   NaN      0.000     0.000     0.000     0.000        6   Time#minus_with_duration
   NaN      0.000     0.000     0.000     0.000      105   Kernel#is_a?
   NaN      0.000     0.000     0.000     0.000        6   Time#minus_with_coercion
   NaN      0.000     0.000     0.000     0.000        5   ActiveSupport::Notifications::Event#duration
   NaN      0.000     0.000     0.000     0.000        6   <Class::ActiveRecord::RuntimeRegistry>#sql_runtime
   NaN      0.000     0.000     0.000     0.000        6   <Class::ActiveRecord::LogSubscriber>#runtime
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::LogSubscriber#sql
   NaN      0.000     0.000     0.000     0.000       70   Array#first
   NaN      0.000     0.000     0.000     0.000       34   String#split
   NaN      0.000     0.000     0.000     0.000       12   Hash#merge!
   NaN      0.000     0.000     0.000     0.000       18   Array#pop
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::Subscriber#finish
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::LogSubscriber#finish
   NaN      0.000     0.000     0.000     0.000        8   ActiveSupport::Notifications::Fanout::Subscribers::Evented#finish
   NaN      0.000     0.000     0.000     0.000       10   ActiveSupport::Notifications::Fanout#finish
   NaN      0.000     0.000     0.000     0.000       10   ActiveSupport::Notifications::Instrumenter#finish
   NaN      0.000     0.000     0.000     0.000        2   SQLite3::Statement#close
   NaN      0.000     0.000     0.000     0.000        2   SQLite3::Statement#closed?
   NaN      0.000     0.000     0.000     0.000        2   SQLite3::Statement#done?
   NaN      0.000     0.000     0.000     0.000        2   SQLite3::Database#encoding
   NaN      0.000     0.000     0.000     0.000        2   SQLite3::Statement#step
   NaN      0.000     0.000     0.000     0.000        2   Kernel#loop
   NaN      0.000     0.000     0.000     0.000        2   SQLite3::Statement#each
   NaN      0.000     0.000     0.000     0.000        9   Enumerable#map
   NaN      0.000     0.000     0.000     0.000        4   Array#initialize
   NaN      0.000     0.000     0.000     0.000        4   SQLite3::Statement#column_count
   NaN      0.000     0.000     0.000     0.000        2   SQLite3::Statement#get_metadata
   NaN      0.000     0.000     0.000     0.000        2   SQLite3::Statement#columns
   NaN      0.000     0.000     0.000     0.000        4   Array#flatten
   NaN      0.000     0.000     0.000     0.000        2   SQLite3::Statement#bind_params
   NaN      0.000     0.000     0.000     0.000        2   SQLite3::Statement#initialize
   NaN      0.000     0.000     0.000     0.000        2   SQLite3::Database#prepare
   NaN      0.000     0.000     0.000     0.000       73   Kernel#nil?
   NaN      0.000     0.000     0.000     0.000        2   SQLite3::Database#execute
   NaN      0.000     0.000     0.000     0.000       75   Symbol#to_s
   NaN      0.000     0.000     0.000     0.000        1   SQLite3::Database#transaction
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ExplainSubscriber#start
   NaN      0.000     0.000     0.000     0.000       16   Array#push
   NaN      0.000     0.000     0.000     0.000       18   Array#last
   NaN      0.000     0.000     0.000     0.000       18   ActiveSupport::SubscriberQueueRegistry#get_queue
   NaN      0.000     0.000     0.000     0.000       18   ActiveSupport::Subscriber#event_stack
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::Notifications::Event#initialize
   NaN      0.000     0.000     0.000     0.000       32   Fixnum#+
   NaN      0.000     0.000     0.000     0.000       31   Time#initialize
   NaN      0.000     0.000     0.000     0.000       31   <Class::Time>#now
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::Subscriber#start
   NaN      0.000     0.000     0.000     0.000        6   <Class::ActiveRecord::Base>#logger
   NaN      0.000     0.000     0.000     0.000        6   ActiveRecord::LogSubscriber#logger
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::LogSubscriber#start
   NaN      0.000     0.000     0.000     0.000        8   ActiveSupport::Notifications::Fanout::Subscribers::Evented#start
   NaN      0.000     0.000     0.000     0.000       27   ActiveSupport::Notifications::Fanout#listeners_for
   NaN      0.000     0.000     0.000     0.000       10   ActiveSupport::Notifications::Fanout#start
   NaN      0.000     0.000     0.000     0.000       10   ActiveSupport::Notifications::Instrumenter#start
   NaN      0.000     0.000     0.000     0.000        9  *ActiveSupport::Notifications::Instrumenter#instrument
   NaN      0.000     0.000     0.000     0.000        4   Kernel#object_id
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::AbstractAdapter#log
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::SQLite3Adapter#begin_db_transaction
   NaN      0.000     0.000     0.000     0.000       10   Hash#fetch
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::TransactionState#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::Transaction#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::RealTransaction#initialize
   NaN      0.000     0.000     0.000     0.000      230  *Class#new
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::TransactionManager#begin_transaction
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#begin_transaction
   NaN      0.000     0.000     0.000     0.000      215  *Array#each
   NaN      0.000     0.000     0.000     0.000        8   ThreadSafe::NonConcurrentCacheBackend#[]=
   NaN      0.000     0.000     0.000     0.000       24  *Mutex#synchronize
   NaN      0.000     0.000     0.000     0.000        8   ThreadSafe::MriCacheBackend#[]=
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::SQLite3Adapter#active?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#verify!
   NaN      0.000     0.000     0.000     0.000       57   Kernel#block_given?
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::Callbacks::CallbackChain#empty?
   NaN      0.000     0.000     0.000     0.000        6  *ActiveSupport::Callbacks#__run_callbacks__
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActiveRecord::ConnectionAdapters::AbstractAdapter>#_checkout_callbacks
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#_checkout_callbacks
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#_run_checkout_callbacks
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionPool#checkout_and_verify
   NaN      0.000     0.000     0.000     0.000       19   Mutex#unlock
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#lease
   NaN      0.000     0.000     0.000     0.000       26   MonitorMixin#mon_check_owner
   NaN      0.000     0.000     0.000     0.000       23   MonitorMixin#mon_exit
   NaN      0.000     0.000     0.000     0.000       42   Array#shift
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionPool::Queue#remove
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionPool::Queue#can_remove_no_wait?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionPool::Queue#no_wait_poll
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionPool::Queue#synchronize
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionPool::Queue#poll
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionPool#acquire_connection
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionPool#checkout
   NaN      0.000     0.000     0.000     0.000       19   Mutex#lock
   NaN      0.000     0.000     0.000     0.000       23   MonitorMixin#mon_enter
   NaN      0.000     0.000     0.000     0.000       23  *MonitorMixin#mon_synchronize
   NaN      0.000     0.000     0.000     0.000        7   <Class::ActiveRecord::RuntimeRegistry>#connection_id
   NaN      0.000     0.000     0.000     0.000        7   ActiveRecord::ConnectionHandling#connection_id
   NaN      0.000     0.000     0.000     0.000        6   ActiveRecord::ConnectionAdapters::ConnectionPool#current_connection_id
   NaN      0.000     0.000     0.000     0.000        4   ActiveRecord::ConnectionAdapters::ConnectionPool#connection
   NaN      0.000     0.000     0.000     0.000       20  *Array#map
   NaN      0.000     0.000     0.000     0.000        5   Symbol#to_proc
   NaN      0.000     0.000     0.000     0.000       11   Array#compact
   NaN      0.000     0.000     0.000     0.000       10   Hash#each_pair
   NaN      0.000     0.000     0.000     0.000       33   Kernel#dup
   NaN      0.000     0.000     0.000     0.000        2   ThreadSafe::NonConcurrentCacheBackend#dupped_backend
   NaN      0.000     0.000     0.000     0.000        2   ThreadSafe::NonConcurrentCacheBackend#each_pair
   NaN      0.000     0.000     0.000     0.000        2   ThreadSafe::Cache#values
   NaN      0.000     0.000     0.000     0.000      111   ThreadSafe::NonConcurrentCacheBackend#[]
   NaN      0.000     0.000     0.000     0.000      111   ThreadSafe::Cache#[]
   NaN      0.000     0.000     0.000     0.000        7   <Module::Process>#pid
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionHandler#owner_to_pool
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionHandler#connection_pool_list
   NaN      0.000     0.000     0.000     0.000        7   <Class::ActiveRecord::Base>#default_connection_handler
   NaN      0.000     0.000     0.000     0.000       81   Thread#[]
   NaN      0.000     0.000     0.000     0.000      164   <Class::Thread>#current
   NaN      0.000     0.000     0.000     0.000       58   ActiveSupport::PerThreadRegistry#instance
   NaN      0.000     0.000     0.000     0.000        7   <Class::ActiveRecord::RuntimeRegistry>#connection_handler
   NaN      0.000     0.000     0.000     0.000        7   <Class::ActiveRecord::Base>#connection_handler
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::TestFixtures#enlist_fixture_connections
   NaN      0.000     0.000     0.000     0.000       29   Kernel#hash
   NaN      0.000     0.000     0.000     0.000       13   Array#include?
   NaN      0.000     0.000     0.000     0.000       66   String#to_s
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::TestFixtures::ClassMethods#uses_transaction?
   NaN      0.000     0.000     0.000     0.000        4   Minitest::Runnable#name
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActiveSupport::TestCase>#use_transactional_fixtures
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::TestCase#use_transactional_fixtures
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::TestFixtures#run_in_transaction?
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActiveSupport::TestCase>#pre_loaded_fixtures
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::TestCase#pre_loaded_fixtures
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::TestFixtures#setup_fixtures
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::TestFixtures#before_setup
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance#run_test
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance::Performer#run_test
   NaN      0.000     0.000     0.000     0.000        3  *Integer#times
   NaN      0.000     0.000     0.000     0.000        6   Integer#to_i
   NaN      0.000     0.000     0.000     0.000       40   Hash#initialize_copy
   NaN      0.000     0.000     0.000     0.000       47   Kernel#initialize_dup
   NaN      0.000     0.000     0.000     0.000       14   Hash#merge
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::PerformanceTest>#profile_options
   NaN      0.000     0.000     0.000     0.000       29   Kernel#public_send
   NaN      0.000     0.000     0.000     0.000      128   Kernel#class
   NaN      0.000     0.000     0.000     0.000       32   Kernel#instance_variable_defined?
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::PerformanceTest#profile_options
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance#full_profile_options
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance::Performer#full_profile_options
   NaN      0.000     0.000     0.000     0.000       92   Kernel#respond_to_missing?
   NaN      0.000     0.000     0.000     0.000      137   Kernel#respond_to?
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance::Profiler#run

* indicates recursively called methods
